offer_id,customer_id,campaign_id,product_name,lead_source,decile_group,loan_amount,interest_rate
OFFER-00275,CUST-0F57A10B,CMP-008,Personal Loan,Organic_Web_Form,4,5000,14.99
OFFER-00276,CUST-0F59F633,CMP-002,Personal Loan,Partner_Referral,5,20000,10.49
OFFER-00277,CUST-0F68AD8D,CMP-002,Personal Loan,Cold_Bought_List,4,4000,15.49
OFFER-00278,CUST-0F68AD8D,CMP-003,Personal Loan,Cold_Bought_List,4,4000,15.49
OFFER-00279,CUST-0F68AD8D,CMP-008,Signature Credit Card,Partner_Referral,7,7500,12.99
OFFER-00280,CUST-0FBDA1F4,CMP-009,Signature Credit Card,Cold_Bought_List,4,200,22.99
OFFER-00281,CUST-0FE74BA4,CMP-003,Signature Credit Card,Cold_Bought_List,1,500,24.99
OFFER-00282,CUST-1006D763,CMP-003,Signature Credit Card,Cold_Bought_List,1,1500,24.99
OFFER-00283,CUST-10084741,CMP-001,Signature Credit Card,Organic_Web_Form,10,10000,13.99
OFFER-00284,CUST-100F2A7A,CMP-006,Personal Loan,Cold_Bought_List,4,3000,16.49
OFFER-00285,CUST-10294CFE,CMP-003,Business Loan,Organic_Web_Form,8,30000,9.5
OFFER-00286,CUST-106F748F,CMP-009,Personal Loan,Cold_Bought_List,1,5000,22.99
OFFER-00287,CUST-10A03BA2,CMP-002,Personal Loan,Organic_Web_Form,5,5000,10.99
OFFER-00288,CUST-10AA599A,CMP-002,Personal Loan,Partner_Referral,8,15000,9.49
OFFER-00289,CUST-10B32688,CMP-001,Signature Credit Card,Organic_Web_Form,2,1000,21.99
OFFER-00290,CUST-10BF1CBD,CMP-001,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-00291,CUST-10C7DD24,CMP-002,Personal Loan,Partner_Referral,6,12000,10.5
OFFER-00292,CUST-10D7CF42,CMP-001,Signature Credit Card,Organic_Web_Form,5,10000,12.99
OFFER-00293,CUST-10D8014D,CMP-007,Personal Loan,Cold_Bought_List,4,8000,17.5
OFFER-00294,CUST-10D8014D,CMP-008,Signature Credit Card,Partner_Referral,5,4000,16.5
OFFER-00295,CUST-10DAAEA6,CMP-003,Personal Loan,Organic_Web_Form,9,20000,7.49
OFFER-00296,CUST-10F18E85,CMP-003,Signature Credit Card,Partner_Referral,7,7500,14.99
OFFER-00297,CUST-111D0671,CMP-003,Signature Credit Card,Cold_Bought_List,1,500,26.99
OFFER-00298,CUST-113104BE,CMP-003,Signature Credit Card,Partner_Referral,10,10000,11.49
OFFER-00299,CUST-1147BBBE,CMP-002,Personal Loan,Organic_Web_Form,5,8000,12.49
OFFER-00300,CUST-115207F8,CMP-002,Personal Loan,Organic_Web_Form,5,5000,12.49
OFFER-00301,CUST-1159DC7B,CMP-003,Personal Loan,Organic_Web_Form,7,12000,9.49
OFFER-00302,CUST-115A909A,CMP-006,Personal Loan,Partner_Referral,9,15000,6.99
OFFER-00303,CUST-118850FA,CMP-006,Personal Loan,Cold_Bought_List,1,3000,21.99
OFFER-00304,CUST-1191A79F,CMP-006,Signature Credit Card,Organic_Web_Form,7,6000,15.5
OFFER-00305,CUST-119971A0,CMP-002,Signature Credit Card,Organic_Web_Form,8,6000,11.49
OFFER-00306,CUST-11AA529A,CMP-002,Personal Loan,Organic_Web_Form,7,12000,9.49
OFFER-00307,CUST-11B5A439,CMP-002,Personal Loan,Cold_Bought_List,2,6000,21.99
OFFER-00308,CUST-11B5A439,CMP-007,Personal Loan,Cold_Bought_List,2,2000,22.99
OFFER-00309,CUST-11C0E3F0,CMP-006,Signature Credit Card,Organic_Web_Form,7,6000,14.49
OFFER-00310,CUST-11C33EB9,CMP-002,Personal Loan,Partner_Referral,10,20000,6.99
OFFER-00311,CUST-11C33EB9,CMP-009,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-00312,CUST-11C59510,CMP-003,Signature Credit Card,Cold_Bought_List,1,1500,21.99
OFFER-00313,CUST-11C75280,CMP-003,Signature Credit Card,Cold_Bought_List,1,500,24.99
OFFER-00314,CUST-11C8A43B,CMP-001,Signature Credit Card,Cold_Bought_List,2,2500,21.99
OFFER-00315,CUST-11D1A346,CMP-004,Personal Loan,Organic_Web_Form,7,7500,9.49
OFFER-00316,CUST-11D48D2B,CMP-007,Personal Loan,Cold_Bought_List,1,1000,24.99
OFFER-00317,CUST-12174A8E,CMP-003,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-00318,CUST-12174A8E,CMP-009,Signature Credit Card,Cold_Bought_List,1,2000,22.99
OFFER-00319,CUST-121C062C,CMP-001,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-00320,CUST-121C062C,CMP-007,Personal Loan,Organic_Web_Form,1,5000,15.99
OFFER-00321,CUST-121D2993,CMP-001,Signature Credit Card,Cold_Bought_List,1,500,24.99
OFFER-00322,CUST-12206AA0,CMP-001,Personal Loan,Partner_Referral,9,15000,7.99
OFFER-00323,CUST-122275D7,CMP-006,Personal Loan,Partner_Referral,4,12000,12.49
OFFER-00324,CUST-122C8BE4,CMP-002,Personal Loan,Organic_Web_Form,9,20000,7.99
OFFER-00325,CUST-122C8BE4,CMP-003,Personal Loan,Cold_Bought_List,2,3000,24.99
OFFER-00326,CUST-122C8BE4,CMP-004,Signature Credit Card,Organic_Web_Form,9,15000,12.5
OFFER-00327,CUST-122C8BE4,CMP-015,Personal Loan,Organic_Web_Form,9,20000,7.99
OFFER-00328,CUST-123591A3,CMP-006,Personal Loan,Organic_Web_Form,4,5000,12.49
OFFER-00329,CUST-1251346F,CMP-002,Personal Loan,Partner_Referral,10,25000,6.99
OFFER-00330,CUST-125A4F55,CMP-005,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-00331,CUST-126EC320,CMP-001,Personal Loan,Partner_Referral,8,12000,7.5
OFFER-00332,CUST-12774EE9,CMP-001,Signature Credit Card,Cold_Bought_List,4,1500,18.99
OFFER-00333,CUST-12792A95,CMP-006,Personal Loan,Cold_Bought_List,2,3000,14.0
OFFER-00334,CUST-12A429E9,CMP-001,Signature Credit Card,Partner_Referral,9,7500,14.99
OFFER-00335,CUST-12ADAB0E,CMP-006,Personal Loan,Organic_Web_Form,9,20000,6.99
OFFER-00336,CUST-12BF6629,CMP-001,Signature Credit Card,Cold_Bought_List,1,1000,21.99
OFFER-00337,CUST-12C56E5A,CMP-009,Signature Credit Card,Partner_Referral,9,15000,11.5
OFFER-00338,CUST-1303609A,CMP-001,Signature Credit Card,Cold_Bought_List,7,3000,16.99
OFFER-00339,CUST-1303609A,CMP-006,Signature Credit Card,Cold_Bought_List,4,1000,24.99
OFFER-00340,CUST-1321B423,CMP-005,Signature Credit Card,Cold_Bought_List,1,500,24.99
OFFER-00341,CUST-13321844,CMP-003,Personal Loan,Organic_Web_Form,7,8000,9.99
OFFER-00342,CUST-1339EF8F,CMP-005,Signature Credit Card,Partner_Referral,7,3000,14.99
OFFER-00343,CUST-133E6EF2,CMP-002,Signature Credit Card,Cold_Bought_List,4,4000,19.99
OFFER-00344,CUST-1354ADB5,CMP-008,Personal Loan,Cold_Bought_List,4,4000,16.99
OFFER-00345,CUST-138DA049,CMP-006,Signature Credit Card,Organic_Web_Form,7,6000,14.49
OFFER-00346,CUST-138FE4FB,CMP-003,Signature Credit Card,Partner_Referral,8,6000,11.99
OFFER-00347,CUST-139863EA,CMP-002,Personal Loan,Organic_Web_Form,8,12000,9.49
OFFER-00348,CUST-139863EA,CMP-007,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-00349,CUST-13A29553,CMP-001,Signature Credit Card,Organic_Web_Form,8,6000,12.99
OFFER-00350,CUST-13A29553,CMP-007,Personal Loan,Organic_Web_Form,9,25000,6.99
OFFER-00351,CUST-13A48B7D,CMP-002,Personal Loan,Organic_Web_Form,5,5000,12.49
OFFER-00352,CUST-13AB798E,CMP-002,Personal Loan,Organic_Web_Form,5,5000,10.49
OFFER-00353,CUST-13B140EF,CMP-002,Signature Credit Card,Organic_Web_Form,8,12000,14.5
OFFER-00354,CUST-13B140EF,CMP-007,Personal Loan,Cold_Bought_List,2,8000,20.0
OFFER-00355,CUST-13BA7F4F,CMP-008,Signature Credit Card,Cold_Bought_List,3,4000,18.99
OFFER-00356,CUST-13C8CB03,CMP-002,Signature Credit Card,Cold_Bought_List,4,1500,18.99
OFFER-00357,CUST-13DEF03A,CMP-003,Signature Credit Card,Organic_Web_Form,5,3500,17.99
OFFER-00358,CUST-13E29BE8,CMP-009,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-00359,CUST-13F16DD9,CMP-003,Signature Credit Card,Cold_Bought_List,1,500,21.99
OFFER-00360,CUST-1401F072,CMP-008,Signature Credit Card,Organic_Web_Form,5,3000,16.99
OFFER-00361,CUST-14066107,CMP-009,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-00362,CUST-140B4CD6,CMP-002,Signature Credit Card,Cold_Bought_List,5,2000,18.99
OFFER-00363,CUST-140D8907,CMP-001,Personal Loan,Partner_Referral,10,20000,6.99
OFFER-00364,CUST-142DBB33,CMP-003,Personal Loan,Organic_Web_Form,8,15000,9.49
OFFER-00365,CUST-144F4A2D,CMP-006,Personal Loan,Organic_Web_Form,4,5000,12.99
OFFER-00366,CUST-1459B03B,CMP-001,Personal Loan,Partner_Referral,8,12000,9.0
OFFER-00367,CUST-145D1BA9,CMP-002,Signature Credit Card,Partner_Referral,7,7500,16.99
OFFER-00368,CUST-14692F1F,CMP-003,Personal Loan,Organic_Web_Form,4,8000,11.5
OFFER-00369,CUST-146986E5,CMP-006,Personal Loan,Partner_Referral,9,20000,6.99
OFFER-00370,CUST-1472B119,CMP-001,Personal Loan,Cold_Bought_List,6,12000,10.99
OFFER-00371,CUST-1472B119,CMP-002,Personal Loan,Cold_Bought_List,4,5000,16.99
OFFER-00372,CUST-1476109B,CMP-007,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-00373,CUST-1490A78D,CMP-009,Personal Loan,Organic_Web_Form,5,5000,10.49
OFFER-00374,CUST-14B2113F,CMP-002,Personal Loan,Cold_Bought_List,7,8000,10.49
OFFER-00375,CUST-14B68412,CMP-008,Signature Credit Card,Cold_Bought_List,1,2000,22.99
OFFER-00376,CUST-14B8353C,CMP-007,Personal Loan,Cold_Bought_List,1,5000,20.5
OFFER-00377,CUST-14C062FF,CMP-001,Personal Loan,Organic_Web_Form,9,20000,6.99
OFFER-00378,CUST-14C58C70,CMP-003,Signature Credit Card,Cold_Bought_List,4,3000,16.99
OFFER-00379,CUST-14E55C42,CMP-001,Signature Credit Card,Organic_Web_Form,5,15000,12.5
OFFER-00380,CUST-14E57D1B,CMP-006,Personal Loan,Partner_Referral,9,15000,6.99
OFFER-00381,CUST-14ED7F53,CMP-002,Signature Credit Card,Cold_Bought_List,3,500,24.99
OFFER-00382,CUST-150A2928,CMP-003,Personal Loan,Partner_Referral,7,15000,10.49
OFFER-00383,CUST-151E4286,CMP-006,Personal Loan,Cold_Bought_List,2,8000,16.49
OFFER-00384,CUST-15297B59,CMP-001,Signature Credit Card,Organic_Web_Form,10,7500,14.99
OFFER-00385,CUST-15297B59,CMP-007,Personal Loan,Organic_Web_Form,10,25000,6.49
OFFER-00386,CUST-152E3BC0,CMP-002,Personal Loan,Cold_Bought_List,1,2000,24.99
OFFER-00387,CUST-15468653,CMP-001,Personal Loan,Organic_Web_Form,8,20000,6.99
OFFER-00388,CUST-155C0491,CMP-001,Signature Credit Card,Cold_Bought_List,4,4000,17.5
OFFER-00389,CUST-1573C8E9,CMP-001,Signature Credit Card,Cold_Bought_List,4,3000,18.49
OFFER-00390,CUST-1573C8E9,CMP-007,Signature Credit Card,Organic_Web_Form,10,7500,14.99
OFFER-00391,CUST-157FAA61,CMP-003,Signature Credit Card,Cold_Bought_List,1,2000,24.99
OFFER-00392,CUST-15970329,CMP-007,Personal Loan,Cold_Bought_List,7,15000,9.99
OFFER-00393,CUST-15BD9921,CMP-001,Signature Credit Card,Organic_Web_Form,8,6000,16.99
OFFER-00394,CUST-15C81B41,CMP-006,Personal Loan,Partner_Referral,9,20000,6.99
OFFER-00395,CUST-15D72D46,CMP-003,Signature Credit Card,Cold_Bought_List,2,500,21.99
OFFER-00396,CUST-15E6E2FA,CMP-008,Personal Loan,Organic_Web_Form,8,12000,8.49
OFFER-00397,CUST-15EA68EE,CMP-006,Personal Loan,Cold_Bought_List,4,8000,12.99
OFFER-00398,CUST-1609A327,CMP-002,Personal Loan,Partner_Referral,7,12000,8.49
OFFER-00399,CUST-1609E2A0,CMP-003,Personal Loan,Organic_Web_Form,2,5000,12.5
OFFER-00400,CUST-1616A1EF,CMP-001,Signature Credit Card,Cold_Bought_List,4,4000,17.99
OFFER-00401,CUST-162337B8,CMP-003,Signature Credit Card,Partner_Referral,10,15000,6.99
OFFER-00402,CUST-162B7DDC,CMP-001,Signature Credit Card,Cold_Bought_List,6,3000,16.99
OFFER-00403,CUST-162B7DDC,CMP-007,Signature Credit Card,Organic_Web_Form,8,6000,13.99
OFFER-00404,CUST-1636E071,CMP-003,Signature Credit Card,Cold_Bought_List,3,2000,18.99
OFFER-00405,CUST-164DC69E,CMP-006,Personal Loan,Organic_Web_Form,9,12000,7.99
OFFER-00406,CUST-165CA908,CMP-001,Signature Credit Card,Organic_Web_Form,9,7500,12.99
OFFER-00407,CUST-16778524,CMP-001,Signature Credit Card,Cold_Bought_List,1,500,19.99
OFFER-00408,CUST-1681D6BE,CMP-002,Signature Credit Card,Organic_Web_Form,5,3000,14.99
OFFER-00409,CUST-16B3BB12,CMP-006,Personal Loan,Partner_Referral,9,20000,6.99
OFFER-00410,CUST-16B9EFA6,CMP-001,Signature Credit Card,Cold_Bought_List,1,1000,21.99
OFFER-00411,CUST-16C0AA94,CMP-003,Signature Credit Card,Organic_Web_Form,4,4000,16.99
OFFER-00412,CUST-16CA289F,CMP-003,Personal Loan,Organic_Web_Form,7,20000,6.99
OFFER-00413,CUST-16D14047,CMP-002,Personal Loan,Cold_Bought_List,2,6000,16.99
OFFER-00414,CUST-16D556B0,CMP-002,Personal Loan,Partner_Referral,5,7000,11.99
OFFER-00415,CUST-16E009A7,CMP-001,Personal Loan,Partner_Referral,10,20000,6.99
OFFER-00416,CUST-16ECFF28,CMP-003,Personal Loan,Cold_Bought_List,1,2000,24.99
OFFER-00417,CUST-16ECFF28,CMP-009,Signature Credit Card,Cold_Bought_List,4,2000,18.99
OFFER-00418,CUST-170CC231,CMP-010,Signature Credit Card,Cold_Bought_List,6,4000,16.99
OFFER-00419,CUST-17125BAD,CMP-002,Personal Loan,Organic_Web_Form,8,12000,8.49
OFFER-00420,CUST-174AC007,CMP-002,Personal Loan,Organic_Web_Form,7,8000,9.49
OFFER-00421,CUST-1758C83B,CMP-003,Personal Loan,Partner_Referral,7,12000,7.99
OFFER-00422,CUST-17848E0B,CMP-003,Signature Credit Card,Partner_Referral,10,7500,9.99
OFFER-00423,CUST-17937EBF,CMP-001,Signature Credit Card,Organic_Web_Form,10,30000,9.99
OFFER-00424,CUST-17A22DFC,CMP-002,Signature Credit Card,Partner_Referral,10,8000,10.99
OFFER-00425,CUST-17A22DFC,CMP-003,Personal Loan,Cold_Bought_List,1,1000,29.99
OFFER-00426,CUST-17CBEDF0,CMP-007,Personal Loan,Organic_Web_Form,7,7000,8.0
OFFER-00427,CUST-17D5BA03,CMP-001,Signature Credit Card,Organic_Web_Form,10,7500,14.99
OFFER-00428,CUST-17DA35BD,CMP-010,Personal Loan,Partner_Referral,10,25000,5.99
OFFER-00429,CUST-17DBE4FF,CMP-001,Signature Credit Card,Organic_Web_Form,6,3000,15.75
OFFER-00430,CUST-17DBE4FF,CMP-002,Personal Loan,Cold_Bought_List,5,8000,12.5
OFFER-00431,CUST-17DBE4FF,CMP-003,Signature Credit Card,Partner_Referral,9,10000,13.99
OFFER-00432,CUST-17DBE4FF,CMP-004,Signature Credit Card,Partner_Referral,9,12000,13.99
OFFER-00433,CUST-17E03C49,CMP-002,Personal Loan,Partner_Referral,7,20000,8.49
OFFER-00434,CUST-17E1BC4B,CMP-001,Personal Loan,Cold_Bought_List,1,4000,18.99
OFFER-00435,CUST-17ECCAC8,CMP-006,Personal Loan,Organic_Web_Form,7,12000,9.49
OFFER-00436,CUST-17F3D091,CMP-008,Personal Loan,Partner_Referral,10,20000,6.49
OFFER-00437,CUST-18012CB6,CMP-009,Personal Loan,Organic_Web_Form,5,5000,11.49
OFFER-00438,CUST-18094930,CMP-002,Signature Credit Card,Organic_Web_Form,7,8500,9.49
OFFER-00439,CUST-18244AFF,CMP-003,Personal Loan,Organic_Web_Form,10,25000,6.99
OFFER-00440,CUST-184C7F48,CMP-003,Personal Loan,Organic_Web_Form,9,20000,6.99
OFFER-00441,CUST-185D9DB6,CMP-002,Personal Loan,Organic_Web_Form,4,5000,12.49
OFFER-00442,CUST-185D9DB6,CMP-003,Personal Loan,Organic_Web_Form,7,20000,6.99
OFFER-00443,CUST-185D9DB6,CMP-008,Personal Loan,Organic_Web_Form,4,5000,12.49
OFFER-00444,CUST-185D9DB6,CMP-009,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-00445,CUST-1878951D,CMP-006,Personal Loan,Cold_Bought_List,2,5000,14.99
OFFER-00446,CUST-188CF213,CMP-001,Signature Credit Card,Cold_Bought_List,10,10000,10.99
OFFER-00447,CUST-18951C71,CMP-008,Personal Loan,Cold_Bought_List,1,2000,18.49
OFFER-00448,CUST-18A823E8,CMP-001,Signature Credit Card,Cold_Bought_List,7,6000,13.49
OFFER-00449,CUST-18D266D5,CMP-003,Signature Credit Card,Cold_Bought_List,2,3000,19.99
OFFER-00450,CUST-18E23ABE,CMP-001,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-00451,CUST-18EB38BC,CMP-003,Signature Credit Card,Partner_Referral,8,12000,9.99
OFFER-00452,CUST-18F5260F,CMP-003,Personal Loan,Organic_Web_Form,10,25000,6.99
OFFER-00453,CUST-190FEE1F,CMP-008,Personal Loan,Organic_Web_Form,8,12000,8.49
OFFER-00454,CUST-191A7292,CMP-002,Personal Loan,Partner_Referral,10,25000,6.99
OFFER-00455,CUST-192DEC9D,CMP-009,Personal Loan,Organic_Web_Form,5,30000,6.0
OFFER-00456,CUST-1948A6DF,CMP-001,Signature Credit Card,Cold_Bought_List,4,3000,16.99
OFFER-00457,CUST-1948DECD,CMP-002,Personal Loan,Organic_Web_Form,10,25000,5.99
OFFER-00458,CUST-1960A93C,CMP-002,Personal Loan,Organic_Web_Form,5,8000,10.49
OFFER-00459,CUST-1960A93C,CMP-004,Personal Loan,Cold_Bought_List,2,8000,14.99
OFFER-00460,CUST-197084D7,CMP-001,Signature Credit Card,Cold_Bought_List,4,6000,16.99
OFFER-00461,CUST-198A7A19,CMP-002,Personal Loan,Organic_Web_Form,2,5000,14.99
OFFER-00462,CUST-198D98C7,CMP-005,Signature Credit Card,Partner_Referral,9,1000,14.99
OFFER-00463,CUST-19B3BA00,CMP-009,Signature Credit Card,Cold_Bought_List,4,3000,17.99
OFFER-00464,CUST-19BAD536,CMP-002,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-00465,CUST-19C868F3,CMP-004,Signature Credit Card,Organic_Web_Form,7,3000,14.99
OFFER-00466,CUST-19C868F3,CMP-005,Signature Credit Card,Cold_Bought_List,1,1000,22.99
OFFER-00467,CUST-19C868F3,CMP-006,Signature Credit Card,Organic_Web_Form,9,7500,14.99
OFFER-00468,CUST-19D0F3AE,CMP-008,Personal Loan,Organic_Web_Form,10,25000,6.99
OFFER-00469,CUST-1A001F32,CMP-006,Personal Loan,Cold_Bought_List,2,3000,16.99
OFFER-00470,CUST-1A07F3B2,CMP-002,Personal Loan,Partner_Referral,5,5000,12.49
OFFER-00471,CUST-1A0D3193,CMP-001,Signature Credit Card,Partner_Referral,9,7500,10.99
OFFER-00472,CUST-1A108236,CMP-004,Signature Credit Card,Partner_Referral,4,1000,21.99
OFFER-00473,CUST-1A108236,CMP-005,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-00474,CUST-1A108236,CMP-006,Signature Credit Card,Organic_Web_Form,9,10000,13.99
OFFER-00475,CUST-1A1CFAF1,CMP-007,Signature Credit Card,Organic_Web_Form,8,10000,13.99
OFFER-00476,CUST-1A39173E,CMP-008,Personal Loan,Organic_Web_Form,1,5000,14.99
OFFER-00477,CUST-1A3E2465,CMP-003,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-00478,CUST-1A540954,CMP-001,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-00479,CUST-1A5B2140,CMP-006,Personal Loan,Partner_Referral,9,20000,6.99
OFFER-00480,CUST-1A5D2885,CMP-007,Personal Loan,Organic_Web_Form,9,20000,6.99
OFFER-00481,CUST-1A6CD85D,CMP-001,Signature Credit Card,Organic_Web_Form,8,6000,12.99
OFFER-00482,CUST-1A71A2AD,CMP-003,Personal Loan,Organic_Web_Form,10,30000,6.99
OFFER-00483,CUST-1A8A837C,CMP-001,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-00484,CUST-1AB550D2,CMP-003,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-00485,CUST-1AB68967,CMP-001,Signature Credit Card,Organic_Web_Form,10,10000,9.99
OFFER-00486,CUST-1AC389E2,CMP-009,Personal Loan,Cold_Bought_List,2,3000,21.99
OFFER-00487,CUST-1AC73DDA,CMP-002,Personal Loan,Partner_Referral,7,15000,12.5
OFFER-00488,CUST-1AC9FE3D,CMP-001,Signature Credit Card,Cold_Bought_List,1,1000,22.99
OFFER-00489,CUST-1ACFB105,CMP-001,Signature Credit Card,Cold_Bought_List,2,2000,21.99
OFFER-00490,CUST-1AE0D51A,CMP-002,Signature Credit Card,Organic_Web_Form,7,6000,15.99
OFFER-00491,CUST-1AE0FBEE,CMP-003,Signature Credit Card,Organic_Web_Form,7,4000,11.49
OFFER-00492,CUST-1AE83F17,CMP-004,Signature Credit Card,Organic_Web_Form,9,10000,12.99
OFFER-00493,CUST-1AE83F17,CMP-005,Signature Credit Card,Organic_Web_Form,9,10000,14.99
OFFER-00494,CUST-1AF19FF8,CMP-001,Personal Loan,Organic_Web_Form,9,25000,6.99
OFFER-00495,CUST-1B0ECC21,CMP-002,Personal Loan,Cold_Bought_List,1,5000,14.99
OFFER-00496,CUST-1B1774F5,CMP-003,Signature Credit Card,Organic_Web_Form,9,5000,12.99
OFFER-00497,CUST-1B1C198D,CMP-003,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-00498,CUST-1B3AB07C,CMP-001,Signature Credit Card,Organic_Web_Form,10,12000,9.99
OFFER-00499,CUST-1B42D6C0,CMP-002,Personal Loan,Organic_Web_Form,2,5000,12.99
OFFER-00500,CUST-1B43BABD,CMP-001,Personal Loan,Partner_Referral,9,40000,6.0
OFFER-00501,CUST-1B484689,CMP-002,Personal Loan,Organic_Web_Form,10,25000,6.99
OFFER-00502,CUST-1B484689,CMP-003,Signature Credit Card,Partner_Referral,3,4000,16.99
OFFER-00503,CUST-1B49452B,CMP-005,Personal Loan,Organic_Web_Form,9,25000,10.5
OFFER-00504,CUST-1B56B40A,CMP-003,Personal Loan,Organic_Web_Form,6,12000,10.5
OFFER-00505,CUST-1B64DCDA,CMP-002,Personal Loan,Organic_Web_Form,5,5000,12.49
OFFER-00506,CUST-1B64DCDA,CMP-008,Personal Loan,Organic_Web_Form,10,30000,6.99
OFFER-00507,CUST-1B6E89C4,CMP-003,Signature Credit Card,Cold_Bought_List,1,1000,27.99
OFFER-00508,CUST-1B765840,CMP-009,Personal Loan,Organic_Web_Form,5,5000,12.49
OFFER-00509,CUST-1B77CA6D,CMP-002,Personal Loan,Organic_Web_Form,8,12000,8.49
OFFER-00510,CUST-1B7A3685,CMP-003,Signature Credit Card,Organic_Web_Form,8,6000,11.99
OFFER-00511,CUST-1B8AF8D8,CMP-003,Personal Loan,Organic_Web_Form,5,7500,12.5
OFFER-00512,CUST-1B8AF8D8,CMP-004,Home Equity Loan,Organic_Web_Form,8,40000,8.5
OFFER-00513,CUST-1BD1852E,CMP-006,Signature Credit Card,Partner_Referral,7,6000,16.5
OFFER-00514,CUST-1BE46DB5,CMP-009,Personal Loan,Partner_Referral,10,30000,9.75
OFFER-00515,CUST-1C036056,CMP-001,Signature Credit Card,Cold_Bought_List,2,1000,22.99
OFFER-00516,CUST-1C036056,CMP-002,Signature Credit Card,Organic_Web_Form,5,2500,17.99
OFFER-00517,CUST-1C036056,CMP-003,Signature Credit Card,Organic_Web_Form,5,5000,16.99
OFFER-00518,CUST-1C036056,CMP-005,Signature Credit Card,Organic_Web_Form,5,2500,16.99
OFFER-00519,CUST-1C058BAD,CMP-001,Signature Credit Card,Organic_Web_Form,8,6000,16.99
OFFER-00520,CUST-1C27BFC7,CMP-004,Personal Loan,Organic_Web_Form,9,25000,6.0
OFFER-00521,CUST-1C39F0EE,CMP-006,Personal Loan,Organic_Web_Form,9,20000,6.99
OFFER-00522,CUST-1C55DE79,CMP-006,Personal Loan,Cold_Bought_List,2,5000,14.99
OFFER-00523,CUST-1C6B5818,CMP-001,Signature Credit Card,Partner_Referral,10,7500,14.99
OFFER-00524,CUST-1C7F8AE1,CMP-006,Personal Loan,Cold_Bought_List,1,2000,24.99
OFFER-00525,CUST-1C81F869,CMP-001,Signature Credit Card,Cold_Bought_List,4,2000,21.99
OFFER-00526,CUST-1C94B40F,CMP-006,Personal Loan,Cold_Bought_List,2,5000,14.99
OFFER-00527,CUST-1C9E6011,CMP-002,Personal Loan,Partner_Referral,10,20000,6.99
OFFER-00528,CUST-1CA3574F,CMP-002,Personal Loan,Organic_Web_Form,5,5000,12.49
OFFER-00529,CUST-1CA3574F,CMP-003,Personal Loan,Organic_Web_Form,7,8000,9.99
OFFER-00530,CUST-1CAC5F3D,CMP-002,Signature Credit Card,Cold_Bought_List,1,1000,22.99
OFFER-00531,CUST-1CAFC2BC,CMP-002,Personal Loan,Cold_Bought_List,7,12000,9.49
OFFER-00532,CUST-1CC12F6F,CMP-007,Personal Loan,Cold_Bought_List,2,8000,14.0
OFFER-00533,CUST-1CC2235A,CMP-001,Signature Credit Card,Cold_Bought_List,7,8000,10.99
OFFER-00534,CUST-1CD143C8,CMP-003,Signature Credit Card,Cold_Bought_List,1,3000,21.99
OFFER-00535,CUST-1CD44044,CMP-005,Signature Credit Card,Cold_Bought_List,2,1000,22.99
OFFER-00536,CUST-1CDB5FA5,CMP-001,Signature Credit Card,Cold_Bought_List,4,1000,17.99
OFFER-00537,CUST-1D1F78F3,CMP-002,Personal Loan,Organic_Web_Form,10,25000,6.99
OFFER-00538,CUST-1D1F78F3,CMP-003,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-00539,CUST-1D1F78F3,CMP-007,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-00540,CUST-1D1F78F3,CMP-008,Personal Loan,Organic_Web_Form,5,5000,11.49
OFFER-00541,CUST-1D1F78F3,CMP-009,Signature Credit Card,Organic_Web_Form,10,10000,13.99
OFFER-00542,CUST-1D328AA9,CMP-002,Personal Loan,Organic_Web_Form,4,7000,11.49
OFFER-00543,CUST-1D34661B,CMP-006,Personal Loan,Cold_Bought_List,2,3000,14.99
OFFER-00544,CUST-1D4E25DB,CMP-009,Personal Loan,Organic_Web_Form,10,30000,5.99
OFFER-00545,CUST-1D514572,CMP-002,Personal Loan,Organic_Web_Form,3,8000,15.99
OFFER-00546,CUST-1D514572,CMP-008,Signature Credit Card,Cold_Bought_List,2,1000,19.99
OFFER-00547,CUST-1D6EBB53,CMP-003,Signature Credit Card,Organic_Web_Form,10,10000,12.99
